Id,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SalePrice,SaleType
788,10142,SawyerW,2Story,7,5,2004,2004,Gd,TA,No,GLQ,656,Unf,0,300,956,956,1128,2084,1,0,2,1,4,Gd,8,BuiltIn,2004.0,RFn,2,618,TA,TA,0,45,0,0,0,0,NA,NA,1,2010,Normal,233000,WD
789,6000,OldTown,1Story,4,7,1954,2000,TA,TA,No,Unf,0,Unf,0,901,901,901,0,901,0,0,1,0,2,TA,4,Detchd,1954.0,Unf,1,281,Fa,TA,0,0,0,0,0,0,NA,NA,8,2008,Normal,107900,WD
790,12205,ClearCr,2Story,6,8,1966,2007,TA,Fa,Gd,LwQ,568,Unf,0,264,832,976,1111,2087,0,0,2,1,5,Gd,9,Attchd,1966.0,Fin,2,444,TA,TA,133,168,0,0,0,0,NA,NA,7,2007,Normal,187500,WD
791,3182,Blmngtn,1Story,7,5,2005,2006,Gd,TA,No,GLQ,16,Unf,0,1129,1145,1145,0,1145,0,0,2,0,2,Gd,5,Attchd,2005.0,Fin,2,397,TA,TA,100,16,0,0,0,0,NA,NA,9,2009,Normal,160200,WD
792,11333,Mitchel,SLvl,6,5,1976,1976,Gd,TA,Av,ALQ,539,Unf,0,490,1029,1062,0,1062,1,0,1,0,3,TA,5,Attchd,1976.0,RFn,2,539,TA,TA,120,0,0,0,0,0,NA,NA,5,2007,Normal,146800,WD
793,9920,NoRidge,2Story,7,5,1996,1997,Gd,TA,Av,GLQ,862,Unf,0,255,1117,1127,886,2013,1,0,2,1,3,TA,8,Attchd,1997.0,Unf,2,455,TA,TA,180,130,0,0,0,0,NA,NA,6,2007,Normal,269790,WD
794,9158,Somerst,1Story,8,5,2007,2007,Gd,TA,Av,Unf,0,Unf,0,1496,1496,1496,0,1496,0,0,2,0,3,Gd,7,Attchd,2007.0,Fin,2,474,TA,TA,168,130,0,0,0,0,NA,NA,6,2007,Partial,225000,New
795,10832,Gilbert,2Story,7,5,1994,1996,Gd,TA,No,Unf,0,Unf,0,712,712,1086,809,1895,0,0,2,1,3,Gd,7,Attchd,1994.0,Fin,2,409,TA,TA,143,46,0,0,0,0,NA,NA,10,2008,Normal,194500,WD
796,8400,SawyerW,2Story,6,6,1980,1981,Gd,TA,No,Unf,0,Unf,0,650,650,888,676,1564,0,0,2,1,3,TA,7,Attchd,1980.0,Unf,2,476,TA,TA,0,50,0,0,204,0,NA,MnPrv,4,2010,Normal,171000,WD
797,8197,Sawyer,1Story,6,5,1977,1977,TA,TA,No,Unf,0,Unf,0,660,660,1285,0,1285,0,0,1,1,3,TA,7,Attchd,1977.0,RFn,2,528,TA,TA,138,0,0,0,0,0,NA,MnPrv,4,2007,Normal,143500,WD
798,7677,NAmes,1Story,5,5,1953,1953,TA,TA,No,BLQ,570,Unf,0,203,773,773,0,773,0,0,1,0,2,TA,4,Attchd,1953.0,Unf,1,240,TA,TA,0,0,0,0,0,0,NA,NA,4,2008,Abnorml,110000,WD
799,13518,NridgHt,2Story,9,5,2008,2009,Ex,TA,No,Unf,0,Unf,0,1926,1926,1966,1174,3140,0,0,3,1,4,Ex,11,BuiltIn,2009.0,Fin,3,820,TA,TA,144,78,0,0,0,0,NA,NA,7,2009,Partial,485000,New
800,7200,SWISU,1.5Fin,5,7,1937,1950,Gd,TA,No,ALQ,569,Unf,0,162,731,981,787,1768,1,0,1,1,3,Gd,7,Detchd,1939.0,Unf,1,240,TA,TA,0,0,264,0,0,0,NA,MnPrv,6,2007,Normal,175000,WD
801,12798,ClearCr,2Story,6,5,1997,1997,Gd,TA,Gd,GLQ,462,Unf,0,154,616,616,1072,1688,1,0,2,1,4,Gd,8,Attchd,1997.0,RFn,2,603,TA,TA,403,114,185,0,0,0,NA,NA,5,2008,Normal,200000,WD
802,4800,IDOTRR,1Story,4,7,1916,1990,TA,TA,No,LwQ,197,Unf,0,999,1196,1196,0,1196,1,0,1,0,2,TA,5,Detchd,1957.0,Unf,2,440,TA,TA,0,0,0,0,0,0,NA,NA,7,2007,Normal,109900,WD
803,8199,CollgCr,2Story,7,5,2005,2005,Gd,TA,Av,GLQ,648,Unf,0,80,728,728,728,1456,1,0,2,1,3,Gd,7,Attchd,2005.0,Fin,2,410,TA,TA,36,18,0,0,0,0,NA,NA,10,2008,Normal,189000,WD
804,13891,NridgHt,2Story,9,5,2008,2009,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,1734,1088,2822,0,0,3,1,4,Ex,12,BuiltIn,2009.0,RFn,3,1020,TA,TA,52,170,0,0,192,0,NA,NA,1,2009,Partial,582933,New
805,9000,NAmes,1Story,5,5,1954,1954,TA,TA,No,LwQ,812,Unf,0,124,936,1128,0,1128,0,0,1,0,2,TA,5,Attchd,1954.0,Unf,1,286,TA,TA,0,0,0,0,0,0,NA,GdWo,6,2006,Family,118000,WD
806,12274,Somerst,1Story,7,5,2008,2008,Gd,TA,No,Unf,0,Unf,0,1417,1417,1428,0,1428,0,0,2,0,3,Ex,6,Attchd,2008.0,RFn,2,554,TA,TA,0,60,0,0,0,0,NA,NA,7,2008,Partial,227680,New
807,9750,NAmes,SLvl,5,5,1967,1967,TA,TA,Av,ALQ,400,Rec,480,100,980,980,0,980,0,0,2,0,3,TA,6,Attchd,1967.0,Fin,1,384,TA,TA,68,0,0,0,0,0,NA,NA,10,2006,Normal,135500,WD
808,21384,BrkSide,2Story,5,6,1923,2004,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,1072,504,1576,2,0,1,1,3,Gd,6,Attchd,1923.0,RFn,2,528,TA,TA,0,312,0,0,0,0,NA,NA,5,2009,Normal,223500,WD
809,13400,NAmes,SLvl,5,5,1966,1966,TA,TA,Av,ALQ,516,BLQ,128,380,1024,1086,0,1086,1,0,1,0,3,TA,6,Attchd,1966.0,RFn,2,484,TA,TA,0,0,0,0,0,0,NA,GdWo,6,2006,Normal,159950,WD
810,8100,OldTown,2.5Unf,5,5,1898,1965,TA,TA,No,Unf,0,Unf,0,849,849,1075,1063,2138,0,0,2,0,2,TA,11,Detchd,1910.0,Unf,2,360,Fa,Po,40,156,0,0,0,0,NA,MnPrv,11,2009,Normal,106000,WD
811,10140,NWAmes,1Story,6,6,1974,1999,TA,TA,No,ALQ,663,LwQ,377,0,1040,1309,0,1309,1,0,1,1,3,Gd,5,Attchd,1974.0,RFn,2,484,TA,TA,265,0,0,0,0,648,Fa,GdPrv,1,2006,Normal,181000,WD
812,4438,CollgCr,1Story,6,5,2004,2004,Gd,TA,Gd,GLQ,662,Unf,0,186,848,848,0,848,1,0,1,0,1,Gd,4,Attchd,2004.0,Fin,2,420,TA,TA,140,0,0,0,0,0,NA,NA,6,2008,Normal,144500,ConLD
813,8712,IDOTRR,1Story,5,5,1952,1952,TA,TA,Av,Unf,0,Unf,0,540,540,1044,0,1044,0,0,1,0,2,Fa,4,Basment,1952.0,Unf,2,504,TA,TA,0,0,0,0,0,0,NA,NA,6,2010,Alloca,55993,WD
814,9750,NAmes,1Story,6,6,1958,1958,TA,TA,No,Rec,608,Unf,0,834,1442,1442,0,1442,0,0,1,1,4,TA,7,Attchd,1958.0,RFn,1,301,TA,TA,0,0,275,0,0,0,NA,NA,4,2007,Normal,157900,COD
815,8248,Edwards,1.5Fin,5,7,1918,1950,TA,TA,No,Unf,0,Unf,0,686,686,686,564,1250,0,1,1,1,3,Fa,7,Detchd,1955.0,Unf,1,280,TA,TA,207,0,96,0,0,0,NA,NA,7,2006,Normal,116000,WD
816,12137,CollgCr,1Story,7,5,1998,1998,Gd,TA,No,Unf,0,Unf,0,1649,1649,1661,0,1661,0,0,2,0,3,Gd,6,Attchd,1998.0,RFn,2,598,TA,TA,0,34,0,0,0,0,NA,NA,5,2010,Normal,224900,WD
817,11425,NAmes,1Story,5,6,1954,1954,TA,TA,No,BLQ,486,Unf,0,522,1008,1008,0,1008,0,0,1,0,2,TA,4,Attchd,1954.0,RFn,1,275,TA,TA,0,0,120,0,0,0,NA,NA,7,2006,Normal,137000,WD
818,13265,Mitchel,1Story,8,5,2002,2002,Gd,TA,No,GLQ,1218,Unf,0,350,1568,1689,0,1689,1,0,2,0,3,Gd,7,Attchd,2002.0,RFn,3,857,TA,TA,150,59,0,0,0,0,NA,NA,7,2008,Normal,271000,WD
819,8816,ClearCr,SLvl,6,7,1971,1971,TA,TA,Av,GLQ,504,Unf,0,506,1010,1052,0,1052,1,0,1,0,3,TA,6,Attchd,1971.0,Unf,2,440,TA,TA,0,0,0,0,0,0,NA,MnPrv,6,2010,Normal,155000,WD
820,6371,NridgHt,1Story,7,5,2009,2010,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,1358,0,1358,1,0,2,0,2,Gd,6,Attchd,2010.0,RFn,2,484,TA,TA,192,35,0,0,0,0,NA,NA,6,2010,Partial,224000,New
821,7226,CollgCr,2Story,7,5,2003,2003,Gd,TA,No,Unf,0,Unf,0,798,798,798,842,1640,0,0,2,1,3,Gd,6,Attchd,2003.0,RFn,2,595,TA,TA,0,45,0,0,0,0,NA,NA,6,2008,Normal,183000,WD
822,6000,OldTown,1Story,4,4,1953,1953,Fa,TA,No,Unf,0,Unf,0,936,936,936,0,936,0,0,1,0,2,TA,4,Detchd,1974.0,Unf,2,576,TA,TA,0,32,112,0,0,0,NA,NA,2,2009,Normal,93000,WD
823,12394,Gilbert,2Story,7,5,2003,2003,Gd,TA,Gd,Unf,0,Unf,0,847,847,847,886,1733,0,0,2,1,3,Gd,7,BuiltIn,2003.0,Fin,2,433,TA,TA,100,48,0,0,0,0,NA,NA,10,2007,Family,225000,WD
824,9900,SWISU,1.5Fin,6,7,1940,1950,TA,TA,No,Unf,0,Unf,0,778,778,944,545,1489,0,0,2,0,3,TA,7,Detchd,1940.0,Unf,1,240,TA,TA,335,0,0,0,0,0,NA,GdWo,7,2009,Normal,139500,WD
825,11216,Somerst,1Story,8,5,2006,2006,Gd,Gd,No,Unf,0,Unf,0,1489,1489,1489,0,1489,0,0,2,0,3,Gd,7,Attchd,2006.0,RFn,2,776,TA,TA,0,140,0,0,0,0,NA,NA,6,2006,Partial,232600,New
826,14803,NridgHt,1Story,10,5,2007,2008,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,2084,0,2084,1,0,2,0,2,Ex,7,Attchd,2007.0,Fin,3,1220,TA,TA,188,45,0,0,0,0,NA,NA,6,2008,Partial,385000,New
827,6130,BrkSide,1.5Unf,5,6,1924,1950,TA,TA,No,ALQ,784,Unf,0,0,784,784,0,784,1,0,1,0,2,Gd,5,NA,NA,NA,0,0,NA,NA,0,0,116,0,0,0,NA,NA,5,2008,Normal,109500,WD
828,8529,SawyerW,1Story,7,5,2001,2001,Gd,TA,No,GLQ,20,Unf,0,1434,1454,1434,0,1434,0,0,2,0,3,Gd,6,Attchd,2001.0,RFn,2,527,TA,TA,290,39,0,0,0,0,NA,NA,4,2009,Normal,189000,WD
829,28698,ClearCr,2Story,5,5,1967,1967,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,1160,966,2126,0,1,2,1,3,TA,7,Attchd,1967.0,Fin,2,538,TA,TA,486,0,0,0,225,0,NA,NA,6,2009,Abnorml,185000,WD
830,2544,Somerst,2Story,7,5,2005,2005,Gd,TA,No,Unf,0,Unf,0,600,600,520,623,1223,0,0,2,1,2,Gd,4,Detchd,2005.0,RFn,2,480,TA,TA,0,166,0,0,0,0,NA,NA,7,2006,Normal,147400,WD
831,11900,NAmes,1Story,6,5,1957,1957,TA,TA,No,Rec,1040,Unf,0,352,1392,1392,0,1392,1,0,1,1,3,TA,6,Attchd,1957.0,RFn,2,458,TA,TA,0,0,0,0,192,0,NA,NA,6,2008,Normal,166000,WD
832,3180,Somerst,2Story,7,5,2005,2005,Gd,TA,No,Unf,0,Unf,0,600,600,520,600,1200,0,0,2,1,2,Gd,4,Detchd,2005.0,RFn,2,480,TA,TA,0,166,0,0,0,0,NA,NA,6,2006,Normal,151000,WD
833,9548,CollgCr,2Story,7,6,2003,2003,Gd,TA,No,GLQ,483,Unf,0,458,941,941,888,1829,1,0,2,1,3,Gd,7,Attchd,2003.0,RFn,2,613,TA,TA,192,39,0,0,0,0,NA,NA,1,2010,Normal,237000,WD
834,10004,NAmes,1Story,6,6,1964,1964,TA,TA,No,Rec,196,BLQ,345,975,1516,1516,0,1516,0,0,1,1,3,TA,6,Attchd,1964.0,RFn,2,472,TA,TA,0,0,0,0,152,0,NA,NA,2,2009,Normal,167000,WD
835,7875,NAmes,1Story,5,6,1961,1961,TA,TA,No,Rec,572,Unf,0,572,1144,1144,0,1144,1,0,1,0,3,TA,6,Attchd,1961.0,Unf,2,456,TA,TA,0,0,0,0,0,0,NA,GdWo,9,2008,Normal,139950,WD
836,9600,Sawyer,1Story,4,7,1950,1995,Gd,TA,No,BLQ,442,Unf,0,625,1067,1067,0,1067,0,0,2,0,2,Gd,4,Attchd,1996.0,Unf,2,436,TA,TA,290,0,0,0,0,0,NA,NA,2,2010,Normal,128000,WD
837,8100,OldTown,1Story,5,6,1948,1973,TA,TA,No,Rec,338,Unf,0,1221,1559,1559,0,1559,1,0,1,0,2,TA,5,Detchd,1948.0,Unf,2,812,TA,TA,0,116,230,0,0,0,NA,GdWo,6,2007,Normal,153500,COD
838,1680,BrDale,2Story,6,5,1973,1973,TA,TA,No,BLQ,330,Unf,0,153,483,483,504,987,1,0,1,1,2,TA,5,Detchd,1973.0,Unf,1,264,TA,TA,0,0,0,0,0,0,NA,NA,11,2008,Normal,100000,WD
839,9525,CollgCr,1Story,5,6,1995,2006,Gd,TA,No,Unf,0,Unf,0,1099,1099,1099,0,1099,0,0,1,1,3,Gd,6,Attchd,1999.0,Unf,1,352,TA,TA,278,0,0,0,0,0,NA,NA,6,2008,Normal,144000,WD
840,11767,Edwards,1.5Fin,5,6,1946,1995,TA,TA,No,BLQ,352,Unf,0,416,768,768,432,1200,0,0,1,0,3,TA,6,Detchd,1946.0,Unf,1,240,TA,TA,0,0,0,0,0,0,NA,NA,5,2008,Normal,130500,WD
841,12155,SWISU,2Story,6,8,1925,1950,TA,TA,No,BLQ,156,Unf,0,516,672,810,672,1482,0,0,2,0,4,Fa,7,Detchd,1934.0,Unf,1,400,TA,TA,0,0,254,0,0,0,NA,NA,3,2008,Normal,140000,WD
842,10440,OldTown,2Story,5,8,1904,2002,TA,TA,No,Unf,0,Unf,0,650,650,958,581,1539,0,0,2,0,3,Gd,8,Detchd,1983.0,Unf,2,686,Gd,TA,70,78,68,0,0,0,NA,NA,6,2008,Normal,157500,WD
843,9020,NAmes,SLvl,6,7,1966,1966,TA,TA,Gd,Rec,312,ALQ,539,276,1127,1165,0,1165,1,0,1,1,3,TA,6,Attchd,1966.0,RFn,2,490,Gd,Gd,0,129,0,0,0,0,NA,GdPrv,5,2008,Normal,174900,WD
844,8000,NAmes,1Story,5,4,1961,1961,TA,TA,No,Unf,0,Unf,0,1800,1800,1800,0,1800,0,0,2,0,6,TA,10,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,7,2007,Normal,141000,WD
845,12665,OldTown,1.5Fin,5,8,1915,1950,TA,TA,Mn,Unf,0,Unf,0,876,876,876,540,1416,0,0,1,1,4,TA,7,Detchd,1949.0,Unf,3,720,TA,TA,418,0,194,0,0,0,NA,NA,6,2008,Normal,153900,WD
846,16647,Sawyer,SFoyer,5,5,1975,1981,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,1701,0,1701,1,0,2,0,3,TA,6,Basment,1975.0,Fin,2,611,TA,TA,0,0,0,0,0,0,NA,NA,1,2007,Normal,171000,WD
847,9317,SawyerW,2Story,7,5,1993,1993,Gd,TA,No,ALQ,513,Unf,0,227,740,1006,769,1775,1,0,2,1,3,Gd,7,Attchd,1993.0,Unf,2,425,TA,TA,234,72,192,0,0,0,NA,NA,7,2009,Normal,213000,WD
848,15523,CollgCr,1Story,5,6,1972,1972,TA,TA,Av,BLQ,460,Unf,0,404,864,864,0,864,1,0,1,0,3,TA,5,Attchd,1972.0,Unf,1,338,TA,TA,0,0,0,0,0,0,NA,NA,8,2009,Normal,133500,WD
849,45600,ClearCr,1.5Fin,6,8,1908,1997,TA,TA,No,Unf,0,Unf,0,907,907,1307,1051,2358,0,0,3,0,5,TA,10,Detchd,1908.0,Unf,2,360,Fa,TA,486,40,0,0,175,0,NA,NA,9,2008,Normal,240000,WD
850,9600,Veenker,SLvl,6,7,1976,1994,TA,TA,No,Unf,0,Unf,0,528,528,1094,761,1855,0,0,2,1,3,TA,7,Attchd,1976.0,RFn,2,512,TA,TA,113,100,0,0,0,0,NA,NA,8,2007,Normal,187000,WD
851,4435,CollgCr,1Story,6,5,2003,2003,Gd,TA,Av,GLQ,659,Unf,0,189,848,848,0,848,1,0,1,0,1,Gd,3,Attchd,2003.0,Fin,2,420,TA,TA,140,0,0,0,0,0,NA,NA,11,2007,Normal,131500,WD
852,3196,Blmngtn,1Story,8,5,2003,2003,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,1456,0,1456,0,0,2,0,2,Gd,7,Attchd,2003.0,Fin,2,400,TA,TA,143,20,0,0,0,0,NA,NA,5,2006,Normal,215000,WD
853,7128,Crawfor,2.5Unf,7,5,1941,1950,TA,TA,No,Rec,364,Unf,0,554,918,918,728,1646,0,0,2,0,4,TA,7,Detchd,1941.0,Unf,1,240,TA,TA,0,0,0,0,126,0,NA,MnPrv,8,2007,Normal,164000,WD
854,12095,NAmes,SLvl,6,6,1964,1964,TA,TA,Gd,Rec,564,Unf,0,563,1127,1445,0,1445,0,0,1,1,3,TA,7,Attchd,1964.0,RFn,2,645,TA,TA,180,0,0,0,0,0,NA,MnPrv,8,2009,Normal,158000,WD
855,17920,Sawyer,1Story,5,4,1955,1974,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,1779,0,1779,1,0,1,1,3,TA,6,Attchd,1955.0,Unf,2,454,TA,TA,0,418,0,0,312,0,NA,NA,7,2006,Abnorml,170000,WD
856,6897,Sawyer,1Story,5,8,1962,2010,TA,TA,No,ALQ,659,Unf,0,381,1040,1040,0,1040,1,0,1,1,3,TA,6,Detchd,1962.0,Unf,1,260,TA,TA,0,104,0,0,0,0,NA,NA,4,2010,Normal,127000,WD
857,10970,CollgCr,SLvl,6,6,1978,1978,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,1026,0,1026,1,0,1,0,3,TA,5,Detchd,1981.0,Unf,2,576,TA,Fa,0,0,34,0,0,0,NA,MnPrv,10,2008,Normal,147000,WD
858,8125,Gilbert,2Story,6,5,1994,1995,Gd,TA,No,Unf,0,Unf,0,702,702,702,779,1481,0,0,2,1,3,TA,6,Attchd,1994.0,Fin,2,343,TA,TA,0,36,0,0,0,0,NA,NA,3,2009,Normal,174000,WD
859,10400,NWAmes,1Story,7,5,1976,1976,Gd,TA,No,Unf,0,Unf,0,1090,1090,1370,0,1370,0,0,2,0,3,TA,6,Attchd,1976.0,RFn,2,479,TA,TA,0,0,0,0,0,0,NA,MnPrv,6,2009,Family,152000,WD
860,11029,NWAmes,2Story,6,7,1968,1984,TA,TA,Mn,BLQ,619,Unf,0,435,1054,1512,1142,2654,1,0,2,1,4,Gd,9,Attchd,1968.0,Unf,2,619,TA,TA,0,65,0,0,222,0,NA,NA,8,2006,Normal,250000,WD
861,7642,Crawfor,1.5Fin,7,8,1918,1998,TA,TA,No,Unf,0,Unf,0,912,912,912,514,1426,0,0,1,1,3,Gd,7,Detchd,1925.0,Unf,1,216,TA,TA,0,240,0,0,0,0,NA,GdPrv,6,2007,Normal,189950,WD
862,11625,Sawyer,1Story,5,4,1965,1965,TA,TA,Mn,BLQ,841,Unf,0,198,1039,1039,0,1039,1,0,1,1,3,TA,6,Attchd,1965.0,Unf,2,504,TA,TA,0,0,0,0,0,0,NA,NA,4,2010,Normal,131500,WD
863,9672,SawyerW,1Story,6,5,1984,1985,Gd,TA,No,GLQ,338,Unf,0,702,1040,1097,0,1097,0,0,2,0,3,TA,6,Attchd,1986.0,Unf,2,480,TA,TA,0,0,0,0,0,0,NA,GdPrv,5,2010,Normal,152000,WD
864,7931,NAmes,1Story,5,5,1959,1959,TA,TA,No,BLQ,1148,Unf,0,0,1148,1148,0,1148,1,0,1,0,3,TA,6,Attchd,1959.0,Unf,1,672,TA,TA,0,0,0,0,0,0,NA,GdPrv,7,2009,Normal,132500,WD
865,8640,Somerst,1Story,7,5,2007,2008,Ex,TA,No,Unf,0,Unf,0,1372,1372,1372,0,1372,0,0,2,0,3,Gd,6,Attchd,2008.0,Fin,2,529,TA,TA,0,140,0,0,0,0,NA,NA,5,2008,Partial,250580,New
866,8750,NAmes,1Story,5,6,1970,1970,TA,TA,No,BLQ,828,Unf,0,174,1002,1002,0,1002,1,0,1,0,3,TA,5,Detchd,1973.0,Unf,2,902,TA,TA,0,0,0,0,0,0,NA,MnPrv,8,2009,Normal,148500,WD
867,10656,Timber,1Story,8,5,2006,2007,Gd,TA,Av,Unf,0,Unf,0,1638,1638,1646,0,1646,0,0,2,0,3,Gd,6,Attchd,2007.0,RFn,3,870,TA,TA,192,80,0,0,0,0,NA,NA,11,2007,Partial,248900,New
868,6970,Sawyer,1Story,4,5,1961,1961,TA,TA,No,ALQ,932,Unf,0,108,1040,1120,0,1120,1,0,1,1,3,Fa,5,Attchd,1961.0,RFn,2,544,TA,TA,168,0,0,0,0,0,NA,NA,5,2007,Normal,129000,WD
869,14762,Gilbert,2Story,5,6,1948,1950,NA,NA,NA,NA,0,NA,0,0,0,1547,720,2320,0,0,2,0,2,TA,7,Attchd,1979.0,Unf,2,672,TA,TA,120,144,0,0,0,0,NA,NA,5,2006,Normal,169000,WD
870,9938,SawyerW,2Story,7,5,1993,1994,Gd,TA,No,GLQ,750,Unf,0,300,1050,1062,887,1949,1,0,2,1,3,Gd,8,Attchd,1993.0,Fin,2,574,TA,TA,156,90,0,0,0,0,NA,GdPrv,6,2010,Normal,236000,WD
871,6600,NAmes,1Story,5,5,1962,1962,TA,TA,No,Unf,0,Unf,0,894,894,894,0,894,0,0,1,0,2,TA,5,Detchd,1962.0,Unf,1,308,TA,TA,0,0,0,0,0,0,NA,NA,8,2009,Normal,109500,WD
872,8750,CollgCr,2Story,6,5,1998,1998,Gd,TA,No,GLQ,505,Unf,0,299,804,804,878,1682,0,0,2,1,3,Gd,7,Attchd,1998.0,RFn,2,523,TA,TA,0,77,0,0,0,0,NA,NA,6,2010,Normal,200500,WD
873,8892,NAmes,1Story,5,7,1953,1996,TA,TA,Av,Unf,0,Unf,0,105,105,910,0,910,0,0,1,0,3,Gd,5,Attchd,1953.0,Unf,2,414,TA,TA,196,0,150,0,0,0,NA,GdWo,10,2008,Normal,116000,WD
874,12144,NAmes,1Story,5,7,1949,1950,TA,TA,No,Rec,375,Unf,0,457,832,1036,0,1268,0,0,1,0,3,TA,6,Attchd,1949.0,Unf,1,288,TA,TA,0,28,0,0,0,0,NA,NA,9,2009,Normal,133000,WD
875,5720,OldTown,1.5Fin,5,6,1941,1950,TA,TA,No,Unf,0,Unf,0,676,676,676,455,1131,0,0,1,1,3,TA,5,Detchd,1941.0,Unf,1,200,TA,TA,26,0,0,0,0,0,NA,NA,8,2009,Abnorml,66500,WD
876,9000,Somerst,2Story,8,5,2007,2007,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,1184,1426,2610,0,0,2,1,4,Ex,11,BuiltIn,2007.0,Fin,2,550,TA,TA,208,364,0,0,0,0,NA,NA,8,2007,Partial,303477,New
877,25286,Mitchel,1Story,4,5,1963,1963,TA,TA,Gd,ALQ,633,Unf,0,431,1064,1040,0,1040,1,0,1,0,3,TA,5,Attchd,1963.0,Unf,2,648,TA,TA,0,0,0,0,0,0,NA,NA,1,2007,Normal,132250,WD
878,8834,NridgHt,2Story,9,5,2004,2005,Ex,TA,No,GLQ,1170,Unf,0,292,1462,1462,762,2224,1,0,2,1,4,Ex,10,Attchd,2004.0,Fin,3,738,TA,TA,184,0,0,0,0,0,NA,NA,6,2009,Normal,350000,WD
879,11782,Sawyer,SFoyer,5,7,1961,1995,TA,TA,Av,ALQ,899,Unf,0,210,1109,1155,0,1155,1,0,1,0,3,Gd,6,Detchd,1987.0,Unf,2,576,TA,TA,192,0,0,0,0,0,NA,MnPrv,6,2010,Normal,148000,WD
880,7000,CollgCr,1Story,5,8,1978,2005,TA,TA,No,ALQ,646,Unf,0,218,864,864,0,864,1,0,1,0,3,TA,6,Attchd,1978.0,Unf,1,336,TA,TA,0,0,0,0,0,0,NA,GdWo,7,2009,Normal,136500,WD
881,7024,Edwards,1Story,5,5,2005,2006,Ex,Gd,No,ALQ,980,Unf,0,110,1090,1090,0,1090,1,0,1,1,2,TA,5,Attchd,2005.0,Fin,2,450,TA,TA,0,49,0,0,0,0,NA,NA,6,2007,Normal,157000,WD
882,13758,Timber,1.5Fin,7,5,1990,1991,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,1187,530,1717,0,0,2,1,3,Gd,7,Attchd,1990.0,RFn,2,400,TA,TA,168,36,0,0,0,0,NA,NA,4,2007,Normal,187500,WD
883,9636,Gilbert,2Story,6,5,1992,1993,Gd,TA,No,Unf,0,Unf,0,808,808,808,785,1593,0,0,2,1,3,TA,7,BuiltIn,1993.0,RFn,2,389,TA,TA,342,40,0,0,0,0,NA,MnPrv,12,2009,Normal,178000,WD
884,6204,SWISU,2.5Fin,4,5,1912,1950,TA,Fa,No,Unf,0,Unf,0,795,795,954,795,2230,1,0,1,0,5,TA,10,Detchd,1997.0,Unf,1,440,TA,Gd,0,188,0,0,0,0,NA,NA,3,2006,Normal,118500,WD
885,7150,NAmes,1Story,5,5,1967,1967,TA,TA,No,BLQ,432,Unf,0,460,892,892,0,892,0,0,1,0,3,TA,5,Attchd,1967.0,RFn,1,288,TA,TA,0,0,0,0,0,0,NA,GdWo,7,2009,Normal,100000,WD
886,5119,Somerst,1Story,9,5,1999,2000,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,1709,0,1709,1,0,2,0,2,Gd,5,Attchd,1999.0,Fin,2,506,TA,TA,97,65,0,0,0,0,NA,NA,1,2008,Abnorml,328900,CWD
887,8393,NAmes,1Story,5,5,1959,2005,TA,TA,No,LwQ,528,Unf,0,1098,1626,1712,0,1712,0,0,2,0,4,TA,8,Attchd,2005.0,Fin,2,588,TA,TA,272,54,0,0,0,0,NA,NA,6,2006,Family,145000,WD
888,16466,Edwards,1.5Fin,5,7,1955,1955,TA,TA,No,Unf,0,Unf,0,816,816,872,521,1393,0,0,1,1,3,TA,8,Attchd,1955.0,Unf,1,300,TA,TA,121,0,0,0,265,0,NA,NA,4,2008,Normal,135500,WD
889,15865,NAmes,1Story,8,6,1970,1970,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,2217,0,2217,1,0,2,0,4,Gd,8,Attchd,1970.0,Unf,2,621,TA,TA,81,207,0,0,224,0,NA,NA,10,2007,Normal,268000,WD
890,12160,NAmes,1Story,6,4,1953,1953,TA,TA,No,BLQ,1024,Unf,0,481,1505,1505,0,1505,1,0,1,0,2,TA,6,Attchd,1953.0,RFn,2,505,TA,TA,0,0,0,162,0,0,NA,NA,2,2009,Normal,149500,WD
